TIMESTAMP,AGE,GENDER,COUNTRY,FAMILY_HISTORY,TREATMENT,WORK_INTERFERE,BENEFIT,SEEK_HELP,MENTAL_HEALTH_AFFECT,PHYSICAL_HEALTH_AFFECT
03-01-2024 01:05,36,Male,Australia,No,No,Yes,No,Don't know,Maybe,Yes
03-01-2024 01:06,49,Male,India,No,No,Rarely,No,Don't know,No,Yes
03-01-2024 01:07,46,Female,Germany,No,Yes,Never,Don't know,Don't know,No,Yes
03-01-2024 01:08,40,Female,India,No,Yes,Often,Yes,Don't know,Yes,Maybe
03-01-2024 01:09,18,Female,Canada,No,Yes,Rarely,No,No,No,Yes
03-01-2024 01:10,23,Female,Canada,Yes,Yes,Often,Yes,Don't know,No,Yes
03-01-2024 01:11,49,Male,United Kingdom,Yes,No,No,No,No,No,Maybe
03-01-2024 01:12,22,Male,Canada,Yes,No,Yes,Yes,Don't know,No,Yes
03-01-2024 01:13,21,Female,United Kingdom,No,No,Sometimes,Yes,Yes,No,Yes
03-01-2024 01:14,48,Male,Australia,No,No,Sometimes,No,Yes,Maybe,Yes
03-01-2024 01:15,56,Male,India,No,No,Yes,Yes,Yes,Maybe,No
03-01-2024 01:16,62,Female,India,No,Yes,Sometimes,Yes,No,Yes,Maybe
03-01-2024 01:17,61,Female,India,No,No,Yes,Don't know,Yes,Yes,No
03-01-2024 01:18,53,Male,Germany,Yes,Yes,No,No,No,No,Yes
03-01-2024 01:19,61,Female,Canada,No,Yes,Sometimes,No,No,No,No
03-01-2024 01:20,44,Male,Germany,Yes,No,Yes,Don't know,No,No,Yes
03-01-2024 01:21,43,Male,Germany,No,Yes,No,Yes,Yes,No,Maybe
03-01-2024 01:22,49,Female,Canada,No,Yes,Yes,Yes,Don't know,Maybe,Yes
03-01-2024 01:23,53,Male,Canada,No,No,Rarely,No,Yes,Yes,No
03-01-2024 01:24,53,Female,Australia,No,Yes,Sometimes,Yes,Don't know,No,Yes
03-01-2024 01:25,51,Male,Canada,No,No,Often,Don't know,Don't know,Yes,No
03-01-2024 01:26,33,Female,India,No,Yes,Rarely,No,Don't know,Yes,No
03-01-2024 01:27,54,Male,India,No,No,Sometimes,Don't know,No,No,Maybe
03-01-2024 01:28,47,Male,Australia,No,Yes,Rarely,No,Yes,Maybe,Maybe
03-01-2024 01:29,31,Female,Australia,No,Yes,Sometimes,No,Yes,No,Yes
03-01-2024 01:30,38,Female,United Kingdom,No,No,Never,No,No,Yes,No
03-01-2024 01:31,58,Female,Canada,No,Yes,Yes,Yes,Yes,Yes,No
03-01-2024 01:32,24,Male,Germany,Yes,No,Often,Yes,Yes,Maybe,Yes
03-01-2024 01:33,24,Female,United States,No,No,Often,No,Don't know,No,Yes
03-01-2024 01:34,36,Female,United Kingdom,No,No,Never,Don't know,No,Yes,No
03-01-2024 01:35,47,Female,India,No,Yes,No,No,No,Yes,No
03-01-2024 01:36,60,Female,Germany,Yes,Yes,Rarely,No,No,Yes,Maybe
03-01-2024 01:37,33,Male,Australia,No,No,No,Don't know,Don't know,No,No
03-01-2024 01:38,23,Female,United Kingdom,Yes,Yes,Never,No,No,Maybe,Maybe
03-01-2024 01:39,48,Male,Australia,Yes,Yes,Often,Yes,Don't know,No,Yes
03-01-2024 01:40,42,Male,United States,No,No,No,Yes,No,Yes,Maybe
03-01-2024 01:41,49,Female,Australia,No,No,Often,No,No,No,No
03-01-2024 01:42,48,Other,Australia,No,No,Sometimes,Don't know,No,No,Maybe
03-01-2024 01:43,64,Other,India,No,No,Often,Don't know,No,Yes,No
03-01-2024 01:44,23,Female,United Kingdom,No,No,Often,Yes,No,Maybe,Yes
03-01-2024 01:45,56,Female,India,No,Yes,No,No,No,Yes,No
03-01-2024 01:46,62,Male,Canada,Yes,Yes,Yes,Don't know,No,No,Maybe
03-01-2024 01:47,22,Female,India,No,Yes,Sometimes,Yes,No,Maybe,Maybe
03-01-2024 01:48,30,Male,India,No,Yes,Sometimes,Yes,Don't know,Yes,Maybe
03-01-2024 01:49,31,Other,United States,No,Yes,Yes,Yes,Yes,Yes,Yes
03-01-2024 01:50,30,Female,United States,No,No,Often,Don't know,Yes,No,Yes
03-01-2024 01:51,38,Female,Canada,No,Yes,Yes,Don't know,Yes,Maybe,No
03-01-2024 01:52,50,Female,United Kingdom,Yes,Yes,Yes,Don't know,Yes,Yes,Yes
03-01-2024 01:53,45,Female,Australia,Yes,No,Often,No,Yes,Maybe,No
03-01-2024 01:54,64,Male,India,No,No,Never,Yes,Yes,Maybe,Maybe
03-01-2024 01:55,41,Female,United Kingdom,No,Yes,Yes,Yes,Don't know,No,No
03-01-2024 01:56,45,Female,Australia,Yes,Yes,Yes,Yes,No,No,Maybe
03-01-2024 01:57,24,Other,United States,No,No,Yes,Don't know,Don't know,Yes,Maybe
03-01-2024 01:58,29,Male,United Kingdom,Yes,No,Rarely,No,Yes,Yes,Yes
03-01-2024 01:59,31,Male,Germany,No,No,No,No,Yes,Yes,No
03-01-2024 02:00,34,Female,United States,No,No,Rarely,Don't know,Yes,Maybe,Maybe
03-01-2024 02:01,28,Female,Canada,No,No,Often,Don't know,Yes,Yes,Maybe
03-01-2024 02:02,46,Female,Germany,No,No,Never,Don't know,Don't know,Yes,Maybe
03-01-2024 02:03,45,Female,Germany,Yes,Yes,No,No,Don't know,No,No
03-01-2024 02:04,31,Male,Canada,No,No,Yes,Yes,Yes,No,No
03-01-2024 02:05,29,Female,Germany,No,Yes,Often,No,Yes,No,No
03-01-2024 02:06,19,Female,Canada,No,No,Yes,Yes,Don't know,Maybe,No
03-01-2024 02:07,46,Female,United States,No,No,No,No,Don't know,No,Yes
03-01-2024 02:08,42,Male,United States,Yes,No,Often,No,Don't know,No,No
03-01-2024 02:09,19,Female,United Kingdom,No,Yes,Sometimes,Yes,Yes,No,No
03-01-2024 02:10,45,Other,Germany,Yes,No,No,Don't know,Don't know,No,No
03-01-2024 02:11,40,Female,Australia,No,No,Rarely,Don't know,Yes,Yes,Yes
03-01-2024 02:12,32,Male,Germany,No,No,Yes,Don't know,Yes,No,No
03-01-2024 02:13,24,Other,United States,No,Yes,Yes,Don't know,No,No,No
03-01-2024 02:14,63,Male,Australia,Yes,No,No,No,Yes,No,Maybe
03-01-2024 02:15,22,Male,Australia,No,No,Rarely,Yes,No,No,No
03-01-2024 02:16,25,Female,Australia,No,No,Rarely,Don't know,Yes,Maybe,No
03-01-2024 02:17,53,Female,Australia,No,Yes,Rarely,Don't know,Yes,Yes,No
03-01-2024 02:18,59,Female,Australia,No,No,Often,Don't know,Yes,Maybe,Maybe
03-01-2024 02:19,22,Male,Australia,No,No,Rarely,Yes,No,Yes,Maybe
03-01-2024 02:20,39,Male,United States,No,No,Yes,No,No,Yes,Yes
03-01-2024 02:21,56,Male,India,No,No,Rarely,Don't know,Don't know,Yes,No
03-01-2024 02:22,46,Male,United States,No,No,Sometimes,No,Yes,Maybe,No
03-01-2024 02:23,50,Female,Australia,Yes,Yes,Often,No,Don't know,Maybe,Maybe
03-01-2024 02:24,56,Female,Germany,No,No,Never,Don't know,Don't know,Maybe,Yes
03-01-2024 02:25,52,Female,United States,No,Yes,Yes,Don't know,No,Maybe,Maybe
03-01-2024 02:26,63,Male,India,No,No,Often,Yes,Yes,Yes,Maybe
03-01-2024 02:27,49,Female,Canada,Yes,No,Never,No,Yes,No,Yes
03-01-2024 02:28,64,Female,Canada,Yes,No,Yes,Yes,Don't know,Maybe,No
03-01-2024 02:29,29,Other,United States,No,No,Often,Yes,Yes,Yes,Maybe
03-01-2024 02:30,37,Female,United Kingdom,No,No,No,No,Yes,No,No
03-01-2024 02:31,22,Female,Canada,No,No,Rarely,No,Yes,No,No
03-01-2024 02:32,46,Female,Canada,Yes,Yes,Yes,Don't know,Don't know,No,Maybe
03-01-2024 02:33,58,Male,Australia,No,No,Never,Don't know,No,No,Maybe
03-01-2024 02:34,49,Male,Australia,No,Yes,Rarely,No,Don't know,No,Maybe
03-01-2024 02:35,45,Female,Germany,No,No,Yes,Don't know,Don't know,Maybe,No
03-01-2024 02:36,56,Female,Canada,No,No,No,No,Yes,No,Maybe
03-01-2024 02:37,40,Female,Germany,Yes,No,Rarely,Yes,No,Yes,Maybe
03-01-2024 02:38,33,Female,Australia,No,No,No,No,Yes,Maybe,Yes
03-01-2024 02:39,21,Female,India,No,No,Rarely,Yes,Don't know,Yes,Maybe
03-01-2024 02:40,63,Female,United States,No,Yes,Rarely,Yes,Yes,Yes,Yes
03-01-2024 02:41,49,Female,Canada,No,No,No,Don't know,Yes,Yes,No
03-01-2024 02:42,29,Other,India,No,Yes,Rarely,Don't know,Don't know,Yes,No
03-01-2024 02:43,36,Female,Australia,No,No,Sometimes,Yes,Don't know,Maybe,Yes
03-01-2024 02:44,52,Female,Canada,No,No,Yes,Don't know,No,Maybe,Yes
03-01-2024 02:45,37,Male,India,No,Yes,No,Don't know,No,Maybe,No
03-01-2024 02:46,25,Male,Australia,Yes,No,No,Don't know,Don't know,Yes,No
03-01-2024 02:47,48,Male,India,Yes,No,Never,Don't know,Yes,No,Yes
03-01-2024 02:48,64,Male,India,No,Yes,Never,Don't know,Yes,Maybe,No
03-01-2024 02:49,30,Male,United States,No,No,Rarely,Don't know,Don't know,No,Maybe
03-01-2024 02:50,51,Female,India,Yes,No,Yes,Yes,Don't know,No,No
03-01-2024 02:51,33,Male,India,No,Yes,Rarely,No,Yes,Maybe,No
03-01-2024 02:52,42,Female,Germany,No,No,Often,No,Yes,Maybe,Yes
03-01-2024 02:53,57,Female,Canada,No,No,Often,Don't know,No,Maybe,No
03-01-2024 02:54,26,Female,Australia,No,Yes,Never,No,No,Yes,Maybe
03-01-2024 02:55,26,Female,Australia,No,Yes,No,Don't know,Yes,No,Yes
03-01-2024 02:56,64,Male,India,No,No,Rarely,No,No,Maybe,No
03-01-2024 02:57,23,Female,United States,No,Yes,No,Don't know,Yes,No,No
03-01-2024 02:58,20,Female,Germany,Yes,No,Never,Don't know,Don't know,No,Yes
03-01-2024 02:59,32,Male,United Kingdom,No,No,Never,Don't know,No,Maybe,Yes
03-01-2024 03:00,31,Female,India,Yes,No,Rarely,Yes,No,Yes,Maybe
03-01-2024 03:01,29,Female,India,No,Yes,No,No,No,No,No
03-01-2024 03:02,64,Male,United States,No,No,Yes,Yes,Yes,Yes,Yes
03-01-2024 03:03,44,Male,Canada,Yes,Yes,Rarely,Don't know,Yes,No,Maybe
03-01-2024 03:04,33,Male,United States,Yes,No,Yes,Yes,Don't know,Yes,Maybe
03-01-2024 03:05,18,Female,Canada,No,No,No,Yes,Yes,Yes,Maybe
03-01-2024 03:06,64,Male,India,Yes,Yes,No,No,Don't know,Maybe,Yes
03-01-2024 03:07,54,Male,Australia,Yes,Yes,No,Don't know,No,No,Yes
03-01-2024 03:08,18,Male,Canada,No,Yes,Yes,Yes,Don't know,Yes,No
03-01-2024 03:09,49,Male,Germany,No,Yes,Rarely,No,Don't know,Yes,Yes
03-01-2024 03:10,31,Female,United States,No,No,Often,No,No,No,Yes
03-01-2024 03:11,50,Female,United Kingdom,No,No,Often,Yes,Yes,No,Yes
03-01-2024 03:12,29,Male,Australia,No,No,Yes,Don't know,Yes,Yes,Yes
03-01-2024 03:13,47,Female,United Kingdom,No,Yes,Often,Don't know,Don't know,Maybe,No
03-01-2024 03:14,45,Female,United States,No,No,Sometimes,Don't know,Yes,No,Maybe
03-01-2024 03:15,51,Male,Germany,Yes,No,Yes,Yes,Yes,Maybe,No
03-01-2024 03:16,42,Female,Canada,Yes,Yes,No,Don't know,No,Maybe,Yes
03-01-2024 03:17,27,Female,Germany,Yes,Yes,Often,Don't know,Don't know,Yes,No
03-01-2024 03:18,26,Female,United Kingdom,No,No,Never,No,Don't know,Maybe,No
03-01-2024 03:19,18,Female,India,Yes,Yes,Yes,Yes,No,Yes,Yes
03-01-2024 03:20,40,Male,Germany,No,No,Sometimes,Don't know,No,No,No
03-01-2024 03:21,48,Male,United Kingdom,No,No,Rarely,Yes,Yes,No,Maybe
03-01-2024 03:22,56,Female,United States,No,Yes,Never,Don't know,Yes,Yes,Maybe
03-01-2024 03:23,20,Male,Canada,No,Yes,Yes,No,Yes,Yes,No
03-01-2024 03:24,45,Male,Australia,No,No,Rarely,Yes,Don't know,Maybe,Yes
03-01-2024 03:25,35,Female,United Kingdom,No,No,Often,Don't know,No,Maybe,Maybe
03-01-2024 03:26,24,Female,India,No,Yes,Often,Yes,No,Maybe,No
03-01-2024 03:27,54,Female,India,No,No,Rarely,Yes,Don't know,No,No
03-01-2024 03:28,19,Female,Germany,No,Yes,Rarely,Don't know,No,Maybe,Yes
03-01-2024 03:29,32,Female,Canada,No,Yes,Sometimes,No,Don't know,Maybe,Yes
03-01-2024 03:30,25,Male,India,No,Yes,Rarely,Don't know,Don't know,No,No
03-01-2024 03:31,63,Male,Canada,No,Yes,Yes,Yes,No,No,Maybe
03-01-2024 03:32,42,Female,Australia,No,No,Yes,No,Don't know,Yes,Maybe
03-01-2024 03:33,45,Female,Germany,No,No,Never,Yes,No,No,Maybe
03-01-2024 03:34,56,Female,United Kingdom,No,No,Often,No,Don't know,Yes,Maybe
03-01-2024 03:35,40,Female,Canada,Yes,Yes,Never,Don't know,Don't know,No,Maybe
03-01-2024 03:36,49,Female,Australia,Yes,No,Never,Yes,No,Yes,No
03-01-2024 03:37,47,Male,United Kingdom,No,Yes,Never,Yes,Don't know,Yes,Yes
03-01-2024 03:38,32,Female,Australia,No,No,Yes,Don't know,No,No,Maybe
03-01-2024 03:39,59,Other,Canada,No,No,Rarely,Don't know,No,No,Maybe
03-01-2024 03:40,43,Female,United States,Yes,Yes,Rarely,No,Don't know,No,Maybe
03-01-2024 03:41,39,Other,India,No,Yes,Never,Yes,Yes,Yes,Maybe
03-01-2024 03:42,33,Female,Canada,No,No,Often,No,No,No,Yes
03-01-2024 03:43,63,Male,Canada,No,Yes,No,No,Don't know,Yes,No
03-01-2024 03:44,19,Male,India,No,No,Often,Don't know,Don't know,No,No
03-01-2024 03:45,54,Female,India,No,No,Rarely,No,No,No,Maybe
03-01-2024 03:46,28,Female,India,No,No,No,Yes,No,Maybe,Maybe
03-01-2024 03:47,52,Female,Australia,No,No,Often,No,Don't know,Yes,Maybe
03-01-2024 03:48,50,Male,Canada,Yes,No,Rarely,Don't know,Don't know,No,Maybe
03-01-2024 03:49,34,Female,India,No,Yes,No,No,No,Yes,Yes
03-01-2024 03:50,57,Female,India,No,No,Never,No,Yes,Maybe,No
03-01-2024 03:51,20,Female,Germany,Yes,Yes,Never,Don't know,No,No,Yes
03-01-2024 03:52,52,Male,Australia,No,No,Often,Don't know,No,No,Yes
03-01-2024 03:53,58,Female,United Kingdom,No,No,Rarely,Don't know,No,Maybe,Maybe
03-01-2024 03:54,18,Female,Canada,Yes,No,Often,No,No,Maybe,Maybe
03-01-2024 03:55,30,Male,Germany,Yes,Yes,Rarely,Don't know,Yes,Yes,Yes
03-01-2024 03:56,40,Female,Australia,No,Yes,No,Don't know,No,Yes,Maybe
03-01-2024 03:57,34,Female,India,Yes,No,Sometimes,No,No,Maybe,No
03-01-2024 03:58,18,Male,United States,No,No,Yes,Yes,No,Yes,Yes
03-01-2024 03:59,24,Female,India,Yes,No,Never,No,Don't know,Maybe,Yes
03-01-2024 04:00,48,Female,India,No,No,Yes,No,Yes,Maybe,No
03-01-2024 04:01,40,Male,United States,No,No,Yes,Yes,Don't know,No,Yes
03-01-2024 04:02,36,Female,Germany,No,No,Sometimes,Yes,No,No,Maybe
03-01-2024 04:03,57,Female,United Kingdom,No,Yes,Never,Don't know,No,No,No
03-01-2024 04:04,47,Male,Australia,No,No,Never,Don't know,Yes,No,No
03-01-2024 04:05,50,Female,Australia,Yes,Yes,No,No,No,No,No
03-01-2024 04:06,51,Female,India,Yes,Yes,Never,No,Yes,Yes,No
03-01-2024 04:07,39,Female,India,Yes,Yes,No,Yes,Don't know,Yes,Yes
03-01-2024 04:08,45,Male,Australia,No,No,Rarely,Don't know,Don't know,Maybe,No
03-01-2024 04:09,62,Male,United States,Yes,Yes,Sometimes,No,Yes,Maybe,Yes
03-01-2024 04:10,58,Female,United States,No,Yes,Often,No,Don't know,No,Maybe
03-01-2024 04:11,24,Male,India,No,Yes,Rarely,Don't know,Don't know,Yes,No
03-01-2024 04:12,42,Male,Australia,Yes,No,Sometimes,Yes,Don't know,Maybe,Maybe
03-01-2024 04:13,64,Female,Canada,No,No,Yes,Yes,Yes,Yes,Yes
03-01-2024 04:14,54,Female,United Kingdom,No,No,Rarely,Yes,No,Maybe,No
03-01-2024 04:15,55,Male,Germany,No,Yes,Sometimes,Don't know,Yes,Maybe,Yes
03-01-2024 04:16,38,Male,Australia,Yes,No,Rarely,Don't know,Don't know,Maybe,Maybe
03-01-2024 04:17,30,Female,Germany,No,Yes,No,Don't know,Yes,No,Maybe
03-01-2024 04:18,55,Male,Canada,No,No,Sometimes,Yes,No,No,No
03-01-2024 04:19,23,Female,United States,No,Yes,No,Don't know,Yes,Yes,Yes
03-01-2024 04:20,56,Male,United States,No,Yes,Sometimes,Don't know,Don't know,No,Maybe
03-01-2024 04:21,37,Male,India,No,Yes,Often,No,No,Maybe,No
03-01-2024 04:22,44,Male,United Kingdom,No,No,No,Don't know,Yes,Maybe,Yes
03-01-2024 04:23,23,Female,Germany,No,No,Never,Don't know,Yes,Maybe,No
03-01-2024 04:24,33,Other,Canada,No,No,No,No,No,No,Maybe
03-01-2024 04:25,24,Other,India,No,No,Sometimes,No,Yes,Maybe,No
03-01-2024 04:26,59,Male,United States,Yes,No,No,Don't know,No,Yes,No
03-01-2024 04:27,30,Other,Australia,No,Yes,Often,No,Yes,Maybe,Yes
03-01-2024 04:28,52,Male,Canada,Yes,No,Never,No,No,No,Maybe
03-01-2024 04:29,58,Female,United States,Yes,Yes,Never,Don't know,No,Maybe,Yes
03-01-2024 04:30,18,Female,Australia,Yes,Yes,Yes,Don't know,Yes,No,No
03-01-2024 04:31,41,Female,Australia,No,Yes,Yes,No,No,Yes,Maybe
03-01-2024 04:32,26,Male,Canada,Yes,No,Never,No,Don't know,Maybe,No
03-01-2024 04:33,24,Male,United States,Yes,Yes,Often,No,No,Yes,Maybe
03-01-2024 04:34,48,Other,United Kingdom,Yes,Yes,Never,Don't know,No,Maybe,Yes
03-01-2024 04:35,25,Female,United Kingdom,No,No,Never,Don't know,Don't know,No,No
03-01-2024 04:36,57,Other,Canada,Yes,No,Never,Yes,No,Maybe,No
03-01-2024 04:37,26,Male,India,No,Yes,Never,Don't know,Yes,No,Maybe
03-01-2024 04:38,36,Male,Canada,No,No,Yes,Yes,No,Maybe,Maybe
03-01-2024 04:39,63,Female,United States,Yes,No,No,Don't know,Don't know,Maybe,Yes
03-01-2024 04:40,37,Male,United States,No,Yes,Rarely,Yes,No,Yes,Maybe
03-01-2024 04:41,27,Female,Canada,No,No,Often,Don't know,Yes,Yes,No
03-01-2024 04:42,63,Female,United States,Yes,No,No,Don't know,Don't know,Yes,Yes
03-01-2024 04:43,55,Female,United States,Yes,No,No,Yes,No,Yes,Maybe
03-01-2024 04:44,63,Other,India,Yes,No,Never,Yes,Don't know,No,Yes
03-01-2024 04:45,58,Male,United Kingdom,No,No,Sometimes,Don't know,Yes,Yes,No
03-01-2024 04:46,56,Male,United States,No,No,Never,Don't know,Don't know,Yes,Yes
03-01-2024 04:47,42,Female,United Kingdom,No,Yes,No,Yes,Yes,Yes,No
03-01-2024 04:48,51,Female,United States,No,No,Often,Yes,Yes,No,Maybe
03-01-2024 04:49,27,Male,United Kingdom,No,No,Often,Yes,Yes,No,No
03-01-2024 04:50,53,Male,Germany,Yes,Yes,Often,No,Don't know,No,No
03-01-2024 04:51,32,Male,Canada,No,No,Rarely,Don't know,Yes,Maybe,No
03-01-2024 04:52,50,Female,United States,No,No,Never,Yes,Don't know,Maybe,Yes
03-01-2024 04:53,51,Female,Germany,Yes,Yes,Often,Yes,No,Yes,Maybe
03-01-2024 04:54,36,Male,United Kingdom,No,No,Yes,No,Don't know,No,Yes
03-01-2024 04:55,56,Male,United States,Yes,Yes,Sometimes,Yes,Yes,Maybe,No
03-01-2024 04:56,59,Male,United States,No,No,Rarely,Yes,No,Yes,Maybe
03-01-2024 04:57,29,Female,Germany,Yes,No,No,No,Yes,Maybe,Maybe
03-01-2024 04:58,50,Male,Germany,No,Yes,Yes,No,No,Yes,Yes
03-01-2024 04:59,60,Male,United Kingdom,No,Yes,Often,Don't know,Yes,Yes,Yes
03-01-2024 05:00,39,Male,India,Yes,No,Sometimes,No,Don't know,Maybe,Maybe
03-01-2024 05:01,54,Male,Germany,No,No,No,Don't know,Don't know,Yes,Yes
03-01-2024 05:02,18,Female,Australia,Yes,Yes,Sometimes,Yes,No,Yes,Yes
03-01-2024 05:03,56,Male,Canada,No,No,Never,Yes,Yes,Maybe,No
03-01-2024 05:04,49,Male,Canada,No,No,Yes,No,No,No,Maybe
03-01-2024 05:05,29,Male,United States,No,Yes,Rarely,Don't know,Yes,No,No
03-01-2024 05:06,52,Female,United States,No,Yes,Rarely,No,Don't know,No,Maybe
03-01-2024 05:07,20,Male,Germany,Yes,No,Often,No,Don't know,Maybe,Maybe
03-01-2024 05:08,42,Male,India,No,Yes,Never,Don't know,Don't know,No,No
03-01-2024 05:09,59,Male,Canada,Yes,No,Never,Yes,No,No,Yes
03-01-2024 05:10,34,Female,United States,Yes,No,Often,Don't know,No,Yes,Yes
03-01-2024 05:11,35,Female,Canada,No,No,Often,No,Don't know,Yes,Maybe
03-01-2024 05:12,47,Female,Canada,No,Yes,Rarely,No,No,Yes,Yes
03-01-2024 05:13,50,Female,United Kingdom,No,No,Often,Don't know,Yes,Maybe,No
03-01-2024 05:14,35,Female,India,No,Yes,Yes,No,Yes,Maybe,Yes
03-01-2024 05:15,52,Male,India,No,No,Often,Yes,Yes,Yes,No
03-01-2024 05:16,58,Male,India,No,No,Rarely,Don't know,Don't know,No,Maybe
03-01-2024 05:17,32,Female,India,No,Yes,Never,Yes,No,Maybe,Yes
03-01-2024 05:18,53,Male,India,No,No,Sometimes,Yes,No,Maybe,No
03-01-2024 05:19,24,Male,United States,No,Yes,Often,No,Yes,Maybe,No
03-01-2024 05:20,22,Female,Germany,No,Yes,Never,Don't know,No,No,Maybe
03-01-2024 05:21,38,Other,Australia,No,Yes,No,No,Don't know,No,Maybe
03-01-2024 05:22,50,Female,India,No,Yes,Yes,Yes,Yes,Maybe,No
03-01-2024 05:23,29,Female,Australia,Yes,No,Rarely,Yes,No,Yes,Yes
03-01-2024 05:24,28,Other,United Kingdom,No,No,Never,No,Yes,Maybe,Maybe
03-01-2024 05:25,48,Female,Canada,Yes,No,No,No,Yes,No,Yes
03-01-2024 05:26,57,Male,India,Yes,No,Rarely,No,Yes,No,Yes
03-01-2024 05:27,18,Male,United States,Yes,Yes,Yes,No,Don't know,No,Maybe
03-01-2024 05:28,28,Female,Germany,Yes,No,Sometimes,No,Yes,Yes,No
03-01-2024 05:29,34,Male,India,Yes,No,Often,Yes,No,Yes,Maybe
03-01-2024 05:30,22,Female,United Kingdom,No,Yes,Rarely,Yes,Don't know,Maybe,Maybe
03-01-2024 05:31,49,Female,Canada,No,Yes,Often,No,No,Maybe,No
03-01-2024 05:32,33,Female,Canada,No,No,Yes,No,Yes,No,Maybe
03-01-2024 05:33,35,Female,Germany,No,No,Rarely,No,Don't know,Yes,Yes
03-01-2024 05:34,52,Female,India,No,Yes,Often,Yes,Don't know,Maybe,Maybe
03-01-2024 05:35,42,Female,United States,No,Yes,No,Don't know,Yes,No,No
03-01-2024 05:36,61,Female,United States,No,No,Often,Don't know,Don't know,Maybe,Maybe
03-01-2024 05:37,33,Male,Canada,Yes,Yes,Rarely,No,Don't know,No,No
03-01-2024 05:38,46,Male,Canada,No,Yes,Yes,Don't know,Yes,Maybe,Maybe
03-01-2024 05:39,62,Male,India,No,No,Never,Don't know,No,Maybe,Maybe
03-01-2024 05:40,57,Female,United Kingdom,No,Yes,Often,No,Yes,No,Maybe
03-01-2024 05:41,60,Female,Australia,No,Yes,Rarely,Don't know,Don't know,No,Maybe
03-01-2024 05:42,52,Female,Canada,Yes,No,Often,Don't know,Yes,Yes,No
03-01-2024 05:43,61,Female,United Kingdom,No,Yes,Never,Don't know,No,Maybe,No
03-01-2024 05:44,58,Female,Australia,No,No,Sometimes,No,Yes,Maybe,Yes
03-01-2024 05:45,41,Female,United Kingdom,No,Yes,No,Yes,Yes,Yes,No
03-01-2024 05:46,52,Female,Germany,No,No,Sometimes,No,Don't know,Maybe,Yes
03-01-2024 05:47,59,Female,Australia,No,No,Yes,Yes,Yes,Maybe,Yes
03-01-2024 05:48,20,Female,India,Yes,No,No,No,No,Maybe,No
03-01-2024 05:49,42,Other,United States,No,Yes,Rarely,Yes,Yes,Yes,Maybe
03-01-2024 05:50,50,Male,Australia,Yes,No,Yes,Yes,No,No,Maybe
03-01-2024 05:51,38,Female,Australia,No,Yes,Yes,No,No,Yes,No
03-01-2024 05:52,51,Male,Australia,No,No,Rarely,No,Don't know,Yes,Yes
03-01-2024 05:53,63,Male,United States,No,Yes,No,Don't know,Don't know,No,No
03-01-2024 05:54,22,Female,Canada,Yes,No,Yes,No,Yes,No,Yes
03-01-2024 05:55,23,Female,India,No,Yes,Yes,No,Don't know,Maybe,Yes
03-01-2024 05:56,18,Male,Australia,No,Yes,Often,Yes,Don't know,Maybe,Maybe
03-01-2024 05:57,29,Male,United Kingdom,No,Yes,Yes,Yes,Don't know,Maybe,No
03-01-2024 05:58,47,Male,United States,No,No,Never,Don't know,No,Yes,Yes
03-01-2024 05:59,64,Female,United States,No,No,Often,Yes,Yes,Yes,Yes
03-01-2024 06:00,21,Male,Germany,No,Yes,Rarely,No,No,Yes,Yes
03-01-2024 06:01,53,Male,United Kingdom,Yes,Yes,Rarely,Don't know,Don't know,No,No
03-01-2024 06:02,28,Female,India,Yes,Yes,No,Don't know,No,Yes,No
03-01-2024 06:03,45,Female,Australia,No,No,Sometimes,No,Yes,Maybe,Yes
03-01-2024 06:04,54,Other,Germany,Yes,No,No,Don't know,Yes,Yes,No
03-01-2024 06:05,31,Male,Germany,No,No,Yes,Yes,Yes,No,No
03-01-2024 06:06,23,Female,Germany,No,No,Yes,Yes,Yes,Maybe,No
03-01-2024 06:07,24,Other,Australia,No,Yes,Sometimes,No,No,No,Maybe
03-01-2024 06:08,47,Female,United Kingdom,No,No,Yes,Yes,Don't know,Yes,Maybe
03-01-2024 06:09,24,Female,Canada,No,Yes,Rarely,Don't know,Don't know,No,Maybe
03-01-2024 06:10,29,Male,United Kingdom,Yes,Yes,Rarely,Don't know,Yes,No,Maybe
03-01-2024 06:11,28,Male,United States,No,No,No,Don't know,Yes,No,Yes
03-01-2024 06:12,26,Female,United Kingdom,No,Yes,Yes,Yes,Yes,Maybe,No
03-01-2024 06:13,54,Male,Australia,No,Yes,No,No,Don't know,Maybe,No
03-01-2024 06:14,49,Female,Australia,Yes,No,No,No,Don't know,Maybe,Yes
03-01-2024 06:15,46,Male,Australia,No,No,Sometimes,Yes,Don't know,Yes,No
03-01-2024 06:16,55,Female,Germany,Yes,No,Yes,Yes,Yes,Maybe,Maybe
03-01-2024 06:17,23,Male,Germany,No,No,Yes,Yes,Yes,Yes,No
03-01-2024 06:18,33,Other,Australia,Yes,No,Rarely,No,No,Maybe,Maybe
03-01-2024 06:19,42,Female,Australia,No,Yes,No,No,No,No,Maybe
03-01-2024 06:20,26,Male,Germany,Yes,Yes,Rarely,Don't know,Yes,No,No
03-01-2024 06:21,51,Other,India,Yes,No,Rarely,No,Don't know,Yes,No
03-01-2024 06:22,21,Male,United Kingdom,No,No,No,No,Yes,Maybe,No
